County,Foreign_Born,Home_Ownership,Bachelor's_Degree
"Yankton County, SD",2.616790356,70.38512616,27.28168494
"Ziebach County, SD",0.9775967413,56.22254758,14.87491548
"Anderson County, TN",3.464059894,69.84492406,24.528952
"Bedford County, TN",6.354263551,70.37738914,17.11943655
"Benton County, TN",1.751082659,73.93111639,11.10344233
"Bledsoe County, TN",2.126079914,80.64316636,10.34000524
"Blount County, TN",2.98563453,76.25336726,26.02149442
"Bradley County, TN",5.291248312,67.97774552,23.89051966
"Campbell County, TN",0.9670787116,67.32697631,12.94353703
"Cannon County, TN",1.533043298,76.56439591,17.49612703
"Carroll County, TN",1.663084458,74.53342997,19.81360383
"Carter County, TN",2.066944864,73.32915622,21.1206999
"Cheatham County, TN",3.702894328,81.16246499,22.89366053
"Chester County, TN",1.172953082,76.64592204,16.35654794
"Claiborne County, TN",1.367942166,71.63736182,18.75433727
"Clay County, TN",2.937302424,78.61614498,12.30490018
"Cocke County, TN",1.232520864,70.83247405,11.72820708
"Coffee County, TN",3.357438017,69.02023007,23.32733767
"Crockett County, TN",5.231099964,68.82972823,15.52742616
"Cumberland County, TN",2.506823499,79.02788608,18.10453666
"Davidson County, TN",13.40474453,54.18336566,45.98480765
"Decatur County, TN",0.2177131412,78.22599129,15.63326124
"DeKalb County, TN",5.759809986,68.64832536,20.40177951
"Dickson County, TN",1.541337536,79.80717202,19.31485535
"Dyer County, TN",1.76815688,63.27185792,21.62356609
"Fayette County, TN",2.441508004,81.57894737,25.6747756
"Fentress County, TN",1.249865894,77.36295517,16.32349662
"Franklin County, TN",2.81991624,75.99618798,21.80311231
"Gibson County, TN",2.045386978,66.34249048,18.53895067
"Giles County, TN",1.477718772,73.20628787,18.94116547
"Grainger County, TN",2.926251691,77.00341006,14.09435061
"Greene County, TN",1.777013878,75.41491162,17.97655232
"Grundy County, TN",0.295202952,83.60523666,13.55086771
"Hamblen County, TN",6.139684803,67.22202388,18.83868348
"Hamilton County, TN",5.740305507,64.5868035,35.54934924
"Hancock County, TN",1.159678858,77.87203959,9.87628866
"Hardeman County, TN",1.136408166,70.64047064,10.47949664
"Hardin County, TN",1.05502535,75.60304503,15.8014243
"Hawkins County, TN",0.868545012,78.20934826,16.76720098
"Haywood County, TN",2.252049871,58.08333333,12.15956424
"Henderson County, TN",1.239001616,71.2675794,13.84215992
"Henry County, TN",1.439405665,75.35978071,19.01604278
"Hickman County, TN",1.236197792,79.42372881,12.44131455
"Houston County, TN",1.042045317,80.03965631,11.41332415
"Humphreys County, TN",2.022908785,79.19583023,16.86783117
"Jackson County, TN",0.3239556692,82.99409061,13.92246294
"Jefferson County, TN",2.14297399,74.49670879,21.08264274
"Johnson County, TN",1.801801802,76.21126146,14.94135645
"Knox County, TN",5.5412687,64.94852239,39.15020786
"Lake County, TN",1.957089011,46.44808743,10.82826748
"Lauderdale County, TN",1.084581463,62.0247617,10.43417367
"Lawrence County, TN",1.070374293,75.38218879,15.63725326
"Lewis County, TN",1.543087758,78.57283659,9.33318083
"Lincoln County, TN",3.084971017,76.32829978,19.31772305
"Loudon County, TN",6.028068532,81.60270378,28.35403651
"McMinn County, TN",3.056115968,74.06029204,17.40699464
"McNairy County, TN",1.201004055,79.14902406,11.45998578
"Macon County, TN",2.050068993,71.76996945,9.871498786
"Madison County, TN",3.381857994,62.1337417,25.93305754
"Marion County, TN",0.9600720921,77.74168732,15.14521819
"Marshall County, TN",2.933433622,76.85690145,20.87388957
"Maury County, TN",3.301896041,72.00373822,25.85368604
"Meigs County, TN",1.838149389,76.56791073,11.49967818
"Monroe County, TN",2.516724386,72.05417369,15.61996299
"Montgomery County, TN",6.07723623,62.62768099,30.35740166
"Moore County, TN",2.53125953,84.40187647,23.16691038
"Morgan County, TN",0.6106797955,81.51698858,12.4681435
"Obion County, TN",2.305184219,65.69127731,17.22496881
"Overton County, TN",0.6777108434,78.87755102,13.89167503
"Perry County, TN",1.44686907,76.20176032,10.71983428
"Pickett County, TN",1.130503768,81.67800454,18.20824524
"Polk County, TN",1.066969353,78.87621462,13.31730396
"Putnam County, TN",4.759409659,60.88656707,27.57466081
"Rhea County, TN",2.588477491,73.48556183,17.10370792
"Roane County, TN",1.608494338,77.2818364,21.8853612
"Robertson County, TN",4.592275264,76.28710319,21.07447865
"Rutherford County, TN",8.518679068,65.21753326,33.38609773
"Scott County, TN",0.6387735548,71.627583,10.24936319
"Sequatchie County, TN",2.377840025,76.57383966,18.57744904
"Sevier County, TN",5.843278655,72.17291127,20.11682736
"Shelby County, TN",6.805513579,55.19521349,33.78931065
"Smith County, TN",1.602276131,74.82408131,16.89628096
"Stewart County, TN",2.185951618,81.38329679,16.7987648
"Sullivan County, TN",1.6361941,72.54162042,26.31102996
"Sumner County, TN",4.076811705,72.92176775,31.22988667
"Tipton County, TN",1.495516722,75.83385496,19.63948248
"Trousdale County, TN",1.767850983,76.66103604,9.759885318
"Unicoi County, TN",2.740263379,73.32113927,17.23229739
"Union County, TN",0.4078549849,80.54819915,13.08304892
"Van Buren County, TN",0.2264639275,80.36154478,10.2005231
"Warren County, TN",5.082234045,70.98292744,13.96097009
"Washington County, TN",3.786707883,64.28198809,33.36985941
"Wayne County, TN",1.249617152,80.25766017,12.15320403
"Weakley County, TN",1.991137012,65.19156067,20.10699744
"White County, TN",1.301969365,75.9051885,13.53968172
"Williamson County, TN",8.170448017,79.93154877,61.98680127
"Wilson County, TN",5.621210495,77.05725239,36.73963089
"Anderson County, TX",5.84396577,68.65495,13.1115091
"Andrews County, TX",17.54710816,72.52763895,19.69573485
"Angelina County, TX",8.723212636,64.52838552,18.64971612
"Aransas County, TX",4.262308716,79.03960743,24.16692946
"Archer County, TX",4.798242571,84.22928423,25.17401392
"Armstrong County, TX",2.510460251,87.44827586,25.92036063
"Atascosa County, TX",7.793049005,75.10678392,14.52533452
"Austin County, TX",9.38301651,79.66087467,24.1292108
"Bailey County, TX",28.3106346,73.20227625,15.33855366
"Bandera County, TX",5.481068832,87.48241913,27.33583144
"Bastrop County, TX",12.34520242,77.82555098,23.04881636
"Baylor County, TX",2.676258993,67.97562627,23.25769854
"Bee County, TX",4.157923621,67.32453579,11.49537037
"Bell County, TX",8.193476226,54.54626566,26.77269773
"Bexar County, TX",13.09926869,58.662492,30.43174109
"Blanco County, TX",6.952101999,77.99834574,30.62492937
"Borden County, TX",0.7288629738,73.48837209,39.40774487
"Bosque County, TX",6.965876983,75.74549952,18.96694526
"Bowie County, TX",4.141373845,62.85159195,22.2507536
"Brazoria County, TX",13.60170849,74.05786397,31.40897562
"Brazos County, TX",12.22947968,46.81940919,43.20221571
"Brewster County, TX",10.24962979,59.86284792,47.69897888
"Briscoe County, TX",8.527131783,74.01032702,15.74642127
"Brooks County, TX",9.080606318,61.19909502,19.10866911
"Brown County, TX",3.729133363,68.31141083,19.88619234
"Burleson County, TX",7.361621561,78.73714738,22.46466843
"Burnet County, TX",7.22164077,79.38160932,28.11743512
"Caldwell County, TX",11.6750829,71.50526944,16.69066161
"Calhoun County, TX",10.66229443,76.2461156,16.20530142
"Callahan County, TX",1.333910159,82.03036053,22.87359868
"Cameron County, TX",22.50233493,65.28165507,19.47475103
"Camp County, TX",8.57051742,78.30294846,20.72753906
"Carson County, TX",2.344423375,83.76106195,25.2240717
"Cass County, TX",3.656109229,78.03989592,17.2231372
"Castro County, TX",16.39344262,64.59731544,19.49322072
"Chambers County, TX",8.006462997,83.71443089,22.78908155
"Cherokee County, TX",9.883126082,71.95749626,16.1732571
"Childress County, TX",8.656540333,71.14164905,14.6404967
"Clay County, TX",2.594752187,81.39866794,23.24130608
"Cochran County, TX",15.53973903,67.46611053,8.525754885
"Coke County, TX",3.812405446,69.67047747,19.49685535
"Coleman County, TX",5.929815574,72.08722741,20.65139585
"Collin County, TX",22.02421714,64.51762559,54.2898362
"Collingsworth County, TX",6.422338569,76.42436149,25.19596865
"Colorado County, TX",10.11077641,82.17190889,22.17226861
"Comal County, TX",6.227565208,75.85096237,40.53736196
"Comanche County, TX",10.52670134,82.41573034,18.87675507
"Concho County, TX",11.3446677,80.75980392,11.56022635
"Cooke County, TX",7.422360248,69.10348234,23.27006584
"Coryell County, TX",5.902781965,57.79138178,17.30317778
"Cottle County, TX",0,66.76300578,18.32269827
"Crane County, TX",24.15875755,85.4491018,15.65307533
"Crockett County, TX",11.29196338,72.30411171,15.61433447
"Crosby County, TX",6.088811324,70.91273821,14.03457369
"Culberson County, TX",9.032553874,75.83465819,10.48578199
"Dallam County, TX",22.42847174,71.66738105,14.30490262
"Dallas County, TX",24.64158756,50.53232748,33.8830969
"Dawson County, TX",5.452924972,71.61867893,13.49802623
"Deaf Smith County, TX",16.54560129,64.44702757,11.83153228
"Delta County, TX",1.326259947,80.29439696,21.4846925
"Denton County, TX",16.14961689,65.15945998,47.86627477
"DeWitt County, TX",2.728740038,70.68023079,14.06339644
"Dickens County, TX",5.031847134,82.9153605,20.18739353
"Dimmit County, TX",10.93173432,64.99287749,14.58607096
"Donley County, TX",3.365676167,72.62103506,13.50348028
"Duval County, TX",1.706827309,71.30013831,7.821316614
"Eastland County, TX",3.929934875,69.49032896,22.85737786
"Ector County, TX",15.95871842,64.93176874,16.60271486
"Edwards County, TX",10,81.74904943,19.02497027
"Ellis County, TX",7.711665448,75.88527236,27.86929495
"El Paso County, TX",23.44367886,63.00430651,25.01265946
"Erath County, TX",7.96017575,63.24732929,32.36157385
"Falls County, TX",5.678010933,78.43244226,13.47694959
"Fannin County, TX",4.540663486,75.02952988,20.57183533
"Fayette County, TX",8.089073441,81.3104189,24.05998334
"Fisher County, TX",3.559782609,79.06208719,19.90030675
"Floyd County, TX",8.949127367,69.55624355,16.02637615
"Foard County, TX",0.9302325581,68.18181818,16.04584527
"Fort Bend County, TX",30.02761207,77.72381319,48.62033263
"Franklin County, TX",7.056007659,80.08989952,30.71779476
"Freestone County, TX",5.255370172,76.06327414,17.38158748
"Frio County, TX",13.20037464,61.45678488,8.51608499
"Gaines County, TX",23.76992055,73.4983355,10.39862838
"Galveston County, TX",10.22830608,67.77601183,33.80594588
"Garza County, TX",20.6277245,69.58855098,13.27561328
"Gillespie County, TX",9.813378845,69.82328953,35.23326572
"Glasscock County, TX",10.29962547,61.92771084,37.75372124
"Goliad County, TX",5.259447265,82.68382353,17.84298176
"Gonzales County, TX",11.41568707,67.0264436,13.08609064
"Gray County, TX",10.42215118,70.4151602,16.03015433
"Grayson County, TX",6.683551325,67.11082098,22.81962607
"Gregg County, TX",8.508189464,59.52603812,22.42343309
"Grimes County, TX",6.331091638,78.21680827,19.42503098
"Guadalupe County, TX",6.891870124,77.81949291,29.53961428
"Hale County, TX",10.73635665,61.73501864,14.80289622
"Hall County, TX",11.62627327,70.04366812,18.20020222
"Hamilton County, TX",5.810286269,83.29607154,25.05161734
"Hansford County, TX",17.4573055,75.38287011,29.57875458
"Hardeman County, TX",6.805987009,67.71472393,17.42822483
"Hardin County, TX",1.776371606,82.55217078,18.4686448
"Harris County, TX",26.20864602,54.62255212,33.16698987
"Harrison County, TX",4.728067383,73.99671908,22.19831844
"Hartley County, TX",8.828459676,79.70479705,25.28311177
"Haskell County, TX",5.417899408,69.95215311,20.16149382
"Hays County, TX",9.281804435,62.82128784,40.36311451
"Hemphill County, TX",15.98932068,73.38289963,23.2979664
"Henderson County, TX",4.681278517,76.00162637,19.05079642
"Hidalgo County, TX",26.14883522,67.84997223,20.12296585
"Hill County, TX",6.361724501,75.33980583,17.51007252
"Hockley County, TX",8.039078856,72.77202727,17.18727086
"Hood County, TX",4.231575914,80.37114903,31.65139635
"Hopkins County, TX",8.635970601,70.06022785,21.59605595
"Houston County, TX",2.935721717,69.39978564,14.77509499
"Howard County, TX",9.864300626,66.75270608,13.81509925
"Hudspeth County, TX",36.91799339,68.31460674,10.34790366
"Hunt County, TX",6.828024725,69.94803063,21.33126658
"Hutchinson County, TX",4.63219228,81.91029653,15.60582539
"Irion County, TX",3.843689942,88.25347759,18.36734694
"Jack County, TX",4.890544946,72.83950617,15.54528334
"Jackson County, TX",6.968687542,74.02101242,13.03310468
"Jasper County, TX",2.703439089,79.63780247,12.23854418
"Jeff Davis County, TX",11.04417671,89.31506849,27.84577723
"Jefferson County, TX",12.08980866,61.69132875,19.90694172
"Jim Hogg County, TX",1.6563147,63.71087928,12.75112751
"Jim Wells County, TX",4.52124936,67.94176862,15.26303089
"Johnson County, TX",5.497290492,74.41770872,21.38219351
"Jones County, TX",4.489320781,82.17001859,11.15812462
"Karnes County, TX",8.301249578,67.5154852,16.27524886
"Kaufman County, TX",9.583169196,77.38157373,23.76814956
"Kendall County, TX",7.393776446,76.37654358,48.51162202
"Kenedy County, TX",29.31034483,15.78947368,8.045977011
"Kent County, TX",1.102362205,80.89430894,27.87610619
"Kerr County, TX",7.600833176,70.7001453,29.7723611
"Kimble County, TX",3.776645042,79.24198251,27.85646837
"King County, TX",13.88888889,40,30.625
"Kinney County, TX",9.787773202,75.02262443,13.28864353
"Kleberg County, TX",6.104990279,54.07469576,22.95986525
"Knox County, TX",8.220822082,78.04487179,14.15584416
"Lamar County, TX",4.474665497,66.70808071,20.89146267
"Lamb County, TX",10.05067568,72.8626943,12.87537994
"Lampasas County, TX",5.217829493,80.5142425,20.18514922
"La Salle County, TX",6.087580761,79.08767773,5.420477359
"Lavaca County, TX",5.324108151,76.29783086,19.55609305
"Lee County, TX",6.960041042,78.09282433,16.58997336
"Leon County, TX",4.664741336,78.31796154,15.01025047
"Liberty County, TX",11.67199512,80.76829985,10.5604218
"Limestone County, TX",9.738097381,74.7895058,16.85776862
"Lipscomb County, TX",14.71362739,77.97356828,24.73290598
"Live Oak County, TX",7.490768419,74.83746689,13.56219026
"Llano County, TX",4.03475528,78.84935497,31.80940116
"Loving County, TX",5.208333333,30,0
"Lubbock County, TX",6.216513809,55.58943173,32.62386809
"Lynn County, TX",3.488165154,72.33317097,24.56379498
"McCulloch County, TX",5.459544383,69.96233522,18.55153203
"McLennan County, TX",8.534221916,59.57256409,26.94123935
"McMullen County, TX",4.626865672,86.13861386,15.74074074
"Madison County, TX",9.442313367,71.33055624,14.03980635
"Marion County, TX",2.906495656,77.60338814,16.25881377
"Martin County, TX",9.812547819,60.82635983,16.89301093
"Mason County, TX",2.702702703,80.05266623,37.99205489
"Matagorda County, TX",10.94866349,69.39529596,20.85084917
"Maverick County, TX",29.79621493,68.14703089,15.8224606
"Medina County, TX",5.753227563,82.06521739,22.18256139
"Menard County, TX",3.818737271,75.46961326,23.86885246
"Midland County, TX",13.63869818,67.00835057,29.4470151
"Milam County, TX",5.38676236,76.25678304,18.23928822
"Mills County, TX",5.643190402,85.16093835,28.45360825
"Mitchell County, TX",2.660109534,70.92492742,9.598827624
"Montague County, TX",3.059860375,79.68888327,16.71948729
"Montgomery County, TX",14.14024689,72.72913567,37.74240863
"Moore County, TX",26.84175907,64.91629704,11.84346856
"Morris County, TX",5.228049696,73.51916376,13.54307484
"Motley County, TX",1.062959935,75.86956522,20.41259501
"Nacogdoches County, TX",7.806324111,59.0848833,25.35861063
"Navarro County, TX",13.17901351,67.87573375,17.00367918
"Newton County, TX",1.021649234,80.59327345,6.788780767
"Nolan County, TX",5.594596439,65.44973545,13.95592865
"Nueces County, TX",8.883636003,59.38657568,22.49044163
"Ochiltree County, TX",31.12656187,70.49402823,18.55873643
"Oldham County, TX",7.185628743,71.63232964,23.88632873
"Orange County, TX",3.290428381,75.15188335,17.16332328
"Palo Pinto County, TX",5.075431412,72.05827068,18.06276
"Panola County, TX",3.606921029,80.53832796,16.15223646
"Parker County, TX",4.638595656,81.95621603,30.88056601
"Parmer County, TX",24.38576817,71.18326569,18.4501845
"Pecos County, TX",12.1278285,70.61143984,11.47190356
"Polk County, TX",4.667959474,78.02477328,13.18642212
"Potter County, TX",15.19189178,55.81916682,16.96768694
"Presidio County, TX",35.91115435,73.97802198,21.21771218
"Rains County, TX",4.014032798,79.95753715,20.49831357
"Randall County, TX",5.252705157,69.48930598,32.70948852
"Reagan County, TX",12.42442563,67.43119266,11.98388721
"Real County, TX",2.190812721,74.19354839,20.94560244
"Red River County, TX",3.457469683,75.01072501,13.96859133
"Reeves County, TX",17.27998859,75.03036191,9.841269841
"Refugio County, TX",2.470973504,75.79418345,11.20561344
"Roberts County, TX",0,86.5625,19.21641791
"Robertson County, TX",3.867076632,75.22586781,18.38006231
"Rockwall County, TX",8.123401217,83.16306328,43.86885428
"Runnels County, TX",5.193751268,76.9047619,18.31871345
"Rusk County, TX",6.444886741,79.15917266,15.83335642
"Sabine County, TX",1.823647295,84.83560725,17.88201288
"San Augustine County, TX",4.962121212,72.5008194,12.77578245
"San Jacinto County, TX",7.008602617,83.00874404,15.99877326
"San Patricio County, TX",5.336369702,67.84698997,17.60304659
"San Saba County, TX",6.056411144,76.06752731,19.43634597
"Schleicher County, TX",9.902991108,84.20467186,13.59516616
"Scurry County, TX",6.160042646,80.85367996,18.55847688
"Shackelford County, TX",1.308232291,81.04229607,32.40223464
"Shelby County, TX",7.815540009,75.16688919,13.83366885
"Sherman County, TX",17.81275891,76.46326276,21.78594047
"Smith County, TX",8.737913725,68.72401151,27.37845124
"Somervell County, TX",8.300310592,82.18236173,28.59756098
"Starr County, TX",26.3421389,72.5984759,12.73290224
"Stephens County, TX",8.574514039,78.61967695,18.40944882
"Sterling County, TX",7.974137931,85.96938776,23.41463415
"Stonewall County, TX",1.728024042,83.11111111,15.08452536
"Sutton County, TX",12.01793722,63.76404494,15.34177215
"Swisher County, TX",10.2446702,68.63806747,19.29785825
"Tarrant County, TX",16.28125689,59.67781459,33.91045358
"Taylor County, TX",7.178264548,58.72550475,28.67073506
"Terrell County, TX",2.320185615,91.28440367,29.5264624
"Terry County, TX",9.977995938,65.80335731,11.02501359
"Throckmorton County, TX",2.640722724,70.07874016,20.20676692
"Titus County, TX",19.52014313,66.8857619,15.34898085
"Tom Green County, TX",5.985277843,67.4844331,24.64364248
"Travis County, TX",17.37367092,52.88575363,53.79060211
"Trinity County, TX",4.048052421,76.38748739,14.84116645
"Tyler County, TX",2.504759042,80.64895023,13.10693042
"Upshur County, TX",3.35183345,78.30850424,17.02564103
"Upton County, TX",8.526187576,77.10931768,9.658314351
"Uvalde County, TX",10.84846776,68.28978622,19.0882087
"Val Verde County, TX",21.16662823,65.94363997,20.23433979
"Van Zandt County, TX",3.713386509,79.65600645,17.07784431
"Victoria County, TX",6.357925205,67.14139793,19.1969068
"Walker County, TX",7.341089891,54.86743656,19.32128639
"Waller County, TX",10.83305779,69.4488189,24.87463336
"Ward County, TX",7.138450692,80.44090056,11.34465479
"Washington County, TX",4.702991035,73.49123049,28.85306882
"Webb County, TX",25.05368861,63.27621888,20.58327244
"Wharton County, TX",9.237275917,66.75468709,18.10664805
"Wheeler County, TX",9.116465863,73.53249476,17.26535342
"Wichita County, TX",6.205241388,60.59789318,23.86674014
"Wilbarger County, TX",5.767878077,59.12235192,16.63794094
"Willacy County, TX",12.93086468,69.13557444,10.48274795
"Williamson County, TX",14.42834097,67.66591564,46.28418148
"Wilson County, TX",4.283360791,85.62121649,25.39312075
"Winkler County, TX",14.8905302,83.38919926,9.090909091
"Wise County, TX",7.383460364,81.64790897,20.80563905
"Wood County, TX",4.503650118,80.48698384,21.13308262
"Yoakum County, TX",24.7706422,66.23963828,9.682332463
"Young County, TX",7.680277049,73.66820886,22.54144536
"Zapata County, TX",21.80483592,74.51965066,11.34984833
"Zavala County, TX",7.711340206,72.51240152,13.75815871
"Beaver County, UT",6.322162771,80.48034934,27.54067437
"Box Elder County, UT",2.911255597,76.06833001,25.83699114
"Cache County, UT",5.980152944,64.11620883,39.9540691
"Carbon County, UT",2.247025273,66.95423856,16.73189824
"Daggett County, UT",0,83.82978723,18.18181818
"Davis County, UT",5.27859803,77.70496188,38.37453337
"Duchesne County, UT",3.220587492,77.26358149,14.37713311
"Emery County, UT",2.566174985,78.27096026,15.60012735
"Garfield County, UT",4.061706698,73.1557377,30.3175874
"Grand County, UT",6.497933884,67.03575548,31.72166428
"Iron County, UT",4.908038851,67.9931168,30.37869713
"Juab County, UT",1.850456334,79.6327212,21.39251781
"Kane County, UT",2.22677246,77.95348837,32.38808632
"Millard County, UT",6.05665157,75.96361025,23.5502211
"Morgan County, UT",1.754669685,86.93667998,37.57925072
"Piute County, UT",1.530612245,91.03690685,19.61102107
"Rich County, UT",3.14589068,79.08496732,26.83246073
"Salt Lake County, UT",12.92871766,67.14670827,37.69365768
"San Juan County, UT",1.652437345,79.73973525,19.05937816
"Sanpete County, UT",5.083981122,77.8229082,22.32281875
"Sevier County, UT",1.979969539,79.57003786,22.82712512
"Summit County, UT",9.110149563,80.98132552,57.44289384
"Tooele County, UT",3.67003458,82.11444585,22.58375844
"Uintah County, UT",2.236377291,73.69879622,17.97620727
"Utah County, UT",7.203977052,68.58327412,42.82630345
"Wasatch County, UT",8.295009855,77.3998422,46.67571235
"Washington County, UT",5.687490794,72.44937725,32.76444282
"Wayne County, UT",3.988941548,78.11607992,22.24757558
"Weber County, UT",6.289549741,74.16490721,27.01134778
"Addison County, VT",4.859218892,79.46032186,41.84272075
"Bennington County, VT",2.732679633,74.30317177,39.40003726
"Caledonia County, VT",2.620159116,77.15890475,31.50784626
"Chittenden County, VT",8.16177388,63.37892034,55.69557125
"Essex County, VT",2.894912985,83.65204349,20.1665936
"Franklin County, VT",2.514919862,77.80897416,27.40843554
"Grand Isle County, VT",4.008179959,89.82490915,42.59985735
"Lamoille County, VT",4.003541594,73.48783107,42.7984873
"Orange County, VT",2.140018343,82.43498818,35.22613065
"Orleans County, VT",3.259404931,80.04857738,27.73406375
"Rutland County, VT",2.155649088,72.29020289,33.04041395
"Washington County, VT",2.872774729,72.65755384,46.17574797
"Windham County, VT",3.063872473,71.76761944,40.39641756
"Windsor County, VT",3.696915203,76.59765243,40.75906831
"Accomack County, VA",7.42050529,66.86780803,21.34776193
"Albemarle County, VA",10.08061291,67.23444846,60.13049808
"Alleghany County, VA",1.055478594,83.21445554,15.24056984
"Amelia County, VA",1.036892328,84.40471662,17.72268136
"Amherst County, VA",1.832877235,75.70352755,21.85833968
"Appomattox County, VA",1.550482988,77.78117827,19.2759551
"Arlington County, VA",22.25783883,42.24300414,76.76001017
"Augusta County, VA",2.527346222,78.72970455,23.2567506
"Bath County, VA",0.7182188173,71.12860892,18.34006839
"Bedford County, VA",2.66295558,84.25099969,32.55649839
"Bland County, VA",0.3364845377,85.1901566,16.41641642
"Botetourt County, VA",1.63336693,86.69866832,27.65256518
"Brunswick County, VA",1.941747573,73.21978913,16.04508536
"Buchanan County, VA",0.7606440778,81.62530024,10.93557786
"Buckingham County, VA",1.482008418,75.48321465,12.15561731
"Campbell County, VA",3.344861126,74.10861707,24.64760572
"Caroline County, VA",3.883775376,81.69842803,22.30951606
"Carroll County, VA",1.812813294,78.42846553,15.90067225
"Charles City County, VA",1.849112426,84.64716007,16.19387563
"Charlotte County, VA",0.6226757762,69.0969163,16.62987491
"Chesterfield County, VA",8.879866892,77.40264194,42.32113953
"Clarke County, VA",4.791022712,77.90635571,34.49192957
"Craig County, VA",0.7349938751,80.93922652,15.96662831
"Culpeper County, VA",8.081859831,74.25225423,26.84681127
"Cumberland County, VA",1.010621842,77.58323058,18.53083853
"Dickenson County, VA",0.2768116971,77.23254555,11.42691974
"Dinwiddie County, VA",2.273942332,78.54677914,17.85306811
"Essex County, VA",1.311073382,65.38280883,15.31776913
"Fairfax County, VA",30.62075131,68.55351423,64.1049757
"Fauquier County, VA",7.777322964,77.49798162,39.42649483
"Floyd County, VA",2.987380891,86.28099174,23.1986993
"Fluvanna County, VA",3.075577582,88.41589014,35.79051383
"Franklin County, VA",2.315912324,79.95186632,23.84571013
"Frederick County, VA",7.45921506,77.45273454,29.09096585
"Giles County, VA",1.496020585,77.68534734,19.25486317
"Gloucester County, VA",1.687459807,79.11422225,25.49872666
"Goochland County, VA",3.645707862,84.51164691,44.43678039
"Grayson County, VA",1.862464183,80.82303188,14.10485173
"Greene County, VA",4.6144152,78.1780214,27.88878022
"Greensville County, VA",4.246900554,69.67721912,13.42780811
"Halifax County, VA",1.267162555,72.68289075,17.08524364
"Hanover County, VA",4.187742619,83.02926322,41.84199925
"Henrico County, VA",13.30241354,64.55918982,45.38530928
"Henry County, VA",2.876280536,73.2007251,14.39541915
"Highland County, VA",1.157098353,86.39053254,30.65268065
"Isle of Wight County, VA",3.565736028,78.31666228,29.78235146
"James City County, VA",7.041538735,77.61485826,50.0165203
"King and Queen County, VA",0.8980691513,77.67162067,22.56390544
"King George County, VA",3.379655364,75.22850981,34.85733356
"King William County, VA",2.342392827,86.10184245,24.80795666
"Lancaster County, VA",4.564697221,82.18785796,32.30346722
"Lee County, VA",1.35953695,72.15281115,11.51835607
"Loudoun County, VA",25.94439282,77.42748053,63.50418483
"Louisa County, VA",4.104340524,79.85247917,25.83407991
"Lunenburg County, VA",4.67967968,69.82041174,11.10353449
"Madison County, VA",3.673705525,79.24492863,24.4982699
"Mathews County, VA",1.112803092,83.83217531,29.8053152
"Mecklenburg County, VA",3.513682616,70.87520135,21.47019868
"Middlesex County, VA",3.548146768,84.34450573,29.58721069
"Montgomery County, VA",8.557656506,54.94426266,46.51703478
"Nelson County, VA",4.264536655,79.04435747,30.43360921
"New Kent County, VA",3.489869505,92.34582133,33.60655738
"Northampton County, VA",5.942960765,64.31511976,29.3387522
"Northumberland County, VA",1.973848588,88.84808659,33.73455132
"Nottoway County, VA",2.481135695,71.30193906,16.05312416
"Orange County, VA",4.514524636,78.32832483,27.30151463
"Page County, VA",2.18498716,71.6500909,14.69707441
"Patrick County, VA",1.715741789,78.93045379,16.28078455
"Pittsylvania County, VA",1.679853323,77.3920856,14.9873215
"Powhatan County, VA",2.137494673,91.17089465,32.75591922
"Prince Edward County, VA",3.252440471,60.94929881,26.90483718
"Prince George County, VA",4.68405498,70.908807,24.09337676
"Prince William County, VA",25.80552634,74.14556796,43.67349846
"Pulaski County, VA",1.900062055,70.26634383,21.14236329
"Rappahannock County, VA",5.281595257,74.56606447,33.81824713
"Richmond County, VA",4.895182872,68.59562456,17.81871776
"Roanoke County, VA",6.025679493,75.70231893,37.5295077
"Rockbridge County, VA",2.633087814,78.20239112,30.16441574
"Rockingham County, VA",5.621834217,75.24041503,28.8251271
"Russell County, VA",0.5667041882,74.84192374,12.55168804
"Scott County, VA",0.4318350669,78.53586784,13.8825277
"Shenandoah County, VA",4.607889573,72.76821343,20.68562032
"Smyth County, VA",1.530252693,68.4451822,17.4513583
"Southampton County, VA",1.116480587,76.96243239,18.96343306
"Spotsylvania County, VA",8.554398747,78.90553904,33.29135891
"Stafford County, VA",12.49571717,79.58976805,43.07410472
"Surry County, VA",1.985945616,77.92349727,23.50573556
"Sussex County, VA",1.638137309,69.44294213,15.39618857
"Tazewell County, VA",0.8962170727,72.63291139,15.94048519
"Warren County, VA",5.914215686,74.17131605,22.42510998
"Washington County, VA",1.54302121,75.17376096,24.56593557
"Westmoreland County, VA",4.415584416,76.57048008,17.64198418
"Wise County, VA",1.78368647,70.32450897,16.2711082
"Wythe County, VA",1.121131742,75.28976175,20.0982044
"York County, VA",8.086790626,72.15008888,49.48875256
"Alexandria city, VA",24.45841847,42.68090566,66.00038439
"Bristol city, VA",1.209204039,62.9675298,22.80787376
"Buena Vista city, VA",0.6025003766,57.74011299,21.47117296
"Charlottesville city, VA",9.98293331,42.34534365,58.94411205
"Chesapeake city, VA",6.016593351,73.31669731,35.76184135
"Colonial Heights city, VA",5.661416456,66.43457698,28.08149139
"Covington city, VA",0.9087731562,75.22972433,11.40065147
"Danville city, VA",3.599407156,49.48547054,18.65010689
"Emporia city, VA",3.221830986,40.04454343,16.47028018
